emp_no,first_name,last_name,salary
225719,Kolar,Himler,40000
225747,Tadahiko,Tiemann,48836
225760,Subhrajyoti,Adachi,47857
225761,Jixiang,Muhling,43624
225780,Sugwoo,Ferretti,44679
225798,Mostafa,Angot,40000
225801,Zhaofang,Panienski,47691
225801,Zhaofang,Panienski,47691
225807,Kwangyoen,Sherertz,40000
225810,Sreekrishna,Demizu,53591
225810,Sreekrishna,Demizu,53591
225856,Arfst,Gopalakrishnan,62555
225861,Steve,Vasanthakumar,47971
225861,Steve,Vasanthakumar,47971
225870,Shunichi,Peek,42271
225885,Mingzeng,Simmel,40000
225896,Jouko,Improta,40000
225896,Jouko,Improta,40000
225896,Jouko,Improta,40000
225899,Pradeep,Penttonen,49109
225905,Shih,Passino,76157
225905,Shih,Passino,76157
225909,Eldridge,Thisen,40000
225955,Radhia,Bernini,41623
225955,Radhia,Bernini,41623
225956,Mads,Parhami,40000
225956,Mads,Parhami,40000
225965,Dhritiman,Alpay,47118
225965,Dhritiman,Alpay,47118
225980,Luigi,Antonakopoulos,40000
225980,Luigi,Antonakopoulos,40000
226002,Kaijung,Gammage,46016
226011,Sajjad,Zirintsis,62445
226011,Sajjad,Zirintsis,62445
226041,Sachem,Kropp,76073
226048,Bogdan,Garigliano,65559
226048,Bogdan,Garigliano,65559
226063,Boaz,Perry,50684
226078,Ishfaq,Bach,60021
226087,Bezalel,Benaini,52617
226087,Bezalel,Benaini,52617
226104,Honglan,Mullainathan,40000
226104,Honglan,Mullainathan,40000
226110,Shuji,Stasinski,44301
226110,Shuji,Stasinski,44301
226121,Vidar,Narahara,40000
226143,Nikolaos,Gire,54217
226162,Jaroslava,Esteva,57533
226231,Heekeun,Raoux,40000
226231,Heekeun,Raoux,40000
226236,Uno,Meszaros,42798
226280,Toong,Horswill,40000
226280,Toong,Horswill,40000
226282,Emdad,Krzyzanowski,73665
226282,Emdad,Krzyzanowski,73665
226286,Krister,Peris,40000
226301,Almudena,Ecklund,82836
226301,Almudena,Ecklund,82836
226310,Shaunak,DiGiano,40000
226310,Shaunak,DiGiano,40000
226325,Leni,Avouris,97594
226340,Giao,Nitsch,81651
226367,Ung,Munro,71742
226367,Ung,Munro,71742
226378,Mack,Brobst,42059
226387,Inderjeet,Eterovic,63226
226387,Inderjeet,Eterovic,63226
226395,Tamiya,Axelband,40000
226424,Siddarth,Constantine,53661
226431,Alassane,Budinsky,60732
226431,Alassane,Budinsky,60732
226441,Juichirou,Fujisawa,47690
226441,Juichirou,Fujisawa,47690
226452,Patricio,Stellhorn,89305
226452,Patricio,Stellhorn,89305
226453,Saniya,Leonhardt,49755
226456,Phule,Kabayashi,63756
226456,Phule,Kabayashi,63756
226467,Radhia,Butterworth,57741
226479,Mihalis,Uludag,62095
226554,Pragnesh,Busillo,73988
226566,Giao,Pavlopoulou,60655
226566,Giao,Pavlopoulou,60655
226582,Reinhard,Serre,86736
226582,Reinhard,Serre,86736
226587,Serap,Mitina,43012
226587,Serap,Mitina,43012
226592,Chenxi,Radhakrishnan,40000
226592,Chenxi,Radhakrishnan,40000
226598,Sasan,Shigei,40000
226601,Faiza,Strehl,57186
226601,Faiza,Strehl,57186
226613,Hisao,Apsitis,40000
226613,Hisao,Apsitis,40000
226631,Harngdar,Jeansoulin,53182
226635,Arve,Kalloufi,50782
226671,Mostafa,Coullard,40000
226677,Urs,Karcich,57912
226686,Kshitij,Muchinsky,75579
226686,Kshitij,Muchinsky,75579
226697,Brewster,Merlo,40000
226697,Brewster,Merlo,40000
226741,Shahab,Gajiwala,40000
226741,Shahab,Gajiwala,40000
226750,Vasilii,Hiroyama,48823
226752,Rajmohan,Luit,49176
226752,Rajmohan,Luit,49176
226764,Gonzalo,Gente,40000
226772,Heping,Koshino,40000
226772,Heping,Koshino,40000
226775,Khalid,Veccia,48526
226787,Gaurav,Hiltgen,61834
226787,Gaurav,Hiltgen,61834
226794,Uma,Highland,43686
226794,Uma,Highland,43686
226829,Godehard,Gihr,45223
226829,Godehard,Gihr,45223
226830,Saeed,Redmiles,40000
226830,Saeed,Redmiles,40000
226860,Arnd,Rodier,70212
226860,Arnd,Rodier,70212
226884,Adam,Fortenbacher,40000
226886,Divine,Bojadziev,70459
226886,Divine,Bojadziev,70459
226891,Masali,Simmel,82922
226916,Stein,Krone,40034
226917,Mohit,McFarlin,52349
226917,Mohit,McFarlin,52349
226920,Jaewoo,Danley,57463
226920,Jaewoo,Danley,57463
226942,Satoru,Rattan,68024
226948,Tomofumi,Stemann,50795
226948,Tomofumi,Stemann,50795
226951,Billie,Bernick,40000
226958,Charlene,Krichel,40000
226979,Paddy,Baezner,67217
226979,Paddy,Baezner,67217
226986,Shir,Levasseur,54590
226986,Shir,Levasseur,54590
226991,Maha,Schreiter,62976
226991,Maha,Schreiter,62976
226995,Billie,Giarratana,40000
226995,Billie,Giarratana,40000
227000,Sumant,Cummings,40000
227014,Sastry,Castellani,53461
227055,Tetsushi,Granlund,85968
227058,Babette,Cannane,53860
227064,Stein,Picco,40000
227064,Stein,Picco,40000
227072,Bangqing,Botman,73054
227096,Branimir,Hennebert,54175
227096,Branimir,Hennebert,54175
227116,Steve,Teitelbaum,41912
227116,Steve,Teitelbaum,41912
227134,Mohamadou,Nollmann,40000
227134,Mohamadou,Nollmann,40000
227200,Mansur,Strehl,40000
227200,Mansur,Strehl,40000
227212,Premsyl,Hartvigsen,51102
227212,Premsyl,Hartvigsen,51102
227222,Badri,Honglei,47891
227235,Boutros,Zykh,40000
227252,Shih,Pfau,40000
227252,Shih,Pfau,40000
227315,Hatem,Quittner,40000
227324,Arve,Cooley,40000
227324,Arve,Cooley,40000
227352,Gal,Samarati,55110
227362,Erez,Pintelas,62675
227384,Luise,Kilgour,52605
227396,Jenwei,Coorg,49560
227396,Jenwei,Coorg,49560
227399,Gregory,Champarnaud,40000
227399,Gregory,Champarnaud,40000
227415,Demin,Murrill,42592
227416,Ferdinand,Hebert,49262
227416,Ferdinand,Hebert,49262
227456,Mark,Bach,40000
227456,Mark,Bach,40000
227488,Takahito,Jarecki,47172
227488,Takahito,Jarecki,47172
227501,Angus,Biron,40000
227501,Angus,Biron,40000
227506,Marsal,Schmezko,41422
227506,Marsal,Schmezko,41422
227531,Pranay,Varker,40000
227531,Pranay,Varker,40000
227553,Trygve,Schwartzbauer,69196
227554,Akemi,Borstler,66261
227554,Akemi,Borstler,66261
227557,Zhanqiu,Schlumberger,44239
227563,Peternela,Yamaashi,41808
227582,Keiichiro,Woycyznski,63036
227582,Keiichiro,Woycyznski,63036
227591,Byong,Genin,48531
227591,Byong,Genin,48531
227603,Poorav,Borovoy,40000
227603,Poorav,Borovoy,40000
227691,Aleksander,Mitsuhashi,72798
227691,Aleksander,Mitsuhashi,72798
227694,Paloma,Chandrasekhar,73897
227694,Paloma,Chandrasekhar,73897
227706,Rafail,Gluchowski,49336
227714,Luigi,Peternell,44854
227724,Hironoby,Murtha,43569
227746,Abdelwaheb,Paciorek,44534
227746,Abdelwaheb,Paciorek,44534
227750,Shigeichiro,Bage,56891
227772,Waiman,Michaels,63688
227790,Eberhardt,Bernatsky,40000
227790,Eberhardt,Bernatsky,40000
227796,Katsuyuki,Ramaiah,40000
227796,Katsuyuki,Ramaiah,40000
227806,Serap,Mersereau,51775
227806,Serap,Mersereau,51775
227834,Urs,Cardazo,40000
227834,Urs,Cardazo,40000
227850,Visit,Andreotta,44685
227873,Ayakannu,Conta,40000
227885,Tesuya,Cheshire,66931
227885,Tesuya,Cheshire,66931
227892,George,Stille,55374
227892,George,Stille,55374
227903,Genki,Willoner,49332
227915,Yongmao,Georgatos,40000
227937,Wilmer,Seuren,40000
227963,Mohit,Cyne,40000
228003,Zejun,Eiron,40000
228003,Zejun,Eiron,40000
228005,Mitsuyuki,Gulik,40699
228008,Guozhong,Melski,40789
228012,Turgut,Gelosh,40000
228018,Minghong,Beerel,40000
228025,Yuguang,Papastamatiou,56354
228043,Mayumi,Hettesheimer,60924
228043,Mayumi,Hettesheimer,60924
228065,Mariusz,McFarlan,48816
228065,Mariusz,McFarlan,48816
228104,Barton,Bratsberg,48037
228109,Zito,Bazelow,40000
228120,Stevo,Ratnakar,40000
228120,Stevo,Ratnakar,40000
228136,Niclas,Kragelund,58879
228150,Tesuya,Fasbender,40000
228150,Tesuya,Fasbender,40000
228210,Leaf,Kading,40000
228235,Spyrose,Gubsky,40000
228258,Suzette,Giaccio,51986
228267,Guttorm,Merli,46682
228267,Guttorm,Merli,46682
228268,Subir,Milicia,54318
228268,Subir,Milicia,54318
228282,Filipp,Rijsenbrij,65170
228284,Along,Ressouche,63559
228284,Along,Ressouche,63559
228331,Wilmer,Poehlman,41015
228331,Wilmer,Poehlman,41015
228340,Alair,Streit,40000
228371,Bernd,Barbanera,71206
228374,Shahaf,McClurg,40000
228374,Shahaf,McClurg,40000
228387,Abdulla,Anido,40000
228387,Abdulla,Anido,40000
228413,Flemming,Takanami,68639
228413,Flemming,Takanami,68639
228420,Xinglin,Millington,42212
228420,Xinglin,Millington,42212
228427,Fumitaka,Rothenberg,40000
228427,Fumitaka,Rothenberg,40000
228454,Hideo,Varman,40000
228454,Hideo,Varman,40000
228456,Zengping,Deville,60164
228473,Sailaja,Kroon,42947
228500,Martial,Fontet,50587
228500,Martial,Fontet,50587
228518,Arch,Emmart,55030
228518,Arch,Emmart,55030
228553,Zhenhua,Haumacher,40000
228566,Troy,Porotnikoff,40000
228574,Gao,Farrow,86849
228574,Gao,Farrow,86849
228599,Iara,Neiman,40000
228599,Iara,Neiman,40000
228617,Siddarth,Hockney,42693
228617,Siddarth,Hockney,42693
228626,Sverrir,Ginesta,47403
228626,Sverrir,Ginesta,47403
228645,Jouko,Cappelletti,66475
228645,Jouko,Cappelletti,66475
228666,Franziska,Conde,51015
228669,Morris,Peyn,66788
228669,Morris,Peyn,66788
228681,Kersti,Murthy,44141
228690,Constantine,DuBourdieux,40000
228691,Ortrud,Paciorek,41839
228691,Ortrud,Paciorek,41839
228723,Garnik,Paludetto,45707
228725,Edwin,Navazio,72066
228749,Toshimi,Sabnani,52894
228749,Toshimi,Sabnani,52894
228750,Shin,Constantine,58177
228767,Hairong,Ohori,40000
228767,Hairong,Ohori,40000
228775,Shahab,Vilarrasa,55958
228794,Souichi,Coney,50176
228804,Zdislav,Iisaku,52324
228806,True,Pettey,41768
228806,True,Pettey,41768
228809,Emdad,Fritzsche,88814
228824,Shan,Schnelling,43383
228824,Shan,Schnelling,43383
228853,Mayumi,Basawa,41588
228857,Christoper,Marzano,66237
228862,Soenke,Braunschweig,40265
228862,Soenke,Braunschweig,40265
228929,Pascal,Borovoy,40000
228929,Pascal,Borovoy,40000
228973,Cheong,Nations,52159
228973,Cheong,Nations,52159
228973,Cheong,Nations,52159
228975,Reinhard,Kobara,49749
228980,Shichao,Eugenio,93723
228982,Alagu,Ramsak,60043
228982,Alagu,Ramsak,60043
229003,Shuzo,Poulakidas,93426
229003,Shuzo,Poulakidas,93426
229019,Kerryn,Sambasivam,50124
229019,Kerryn,Sambasivam,50124
229024,Holgard,Rajaraman,40000
229024,Holgard,Rajaraman,40000
229027,Insup,Koshino,40000
229032,Udo,Busillo,66073
229032,Udo,Busillo,66073
229055,Erez,Valette,44225
229055,Erez,Valette,44225
229058,Barry,Zykh,44520
229058,Barry,Zykh,44520
229064,Shigeu,Syang,46316
229073,Ute,Kolvik,57620
229080,Jiafu,Basart,40000
229111,Satoru,Schiper,40000
229121,Remzi,Shanbhogue,40146
229122,Masasuke,Lichtner,40000
229124,Phule,Gien,64463
229126,Leszek,Kolvik,46249
229126,Leszek,Kolvik,46249
229129,Subhankar,Gerteisen,43085
229129,Subhankar,Gerteisen,43085
229137,Susanta,Prenel,40000
229146,Koichi,Flasterstein,40000
229146,Koichi,Flasterstein,40000
229150,Piyawadee,Munos,59042
229150,Piyawadee,Munos,59042
229170,Xuedong,Savasere,40000
229189,Aron,Bojadziev,68452
229201,Rosine,Crelier,42895
229212,Xiping,Schlegelmilch,45858
229216,Becky,Muniz,40000
229249,Debatosh,Sgarro,50025
229249,Debatosh,Sgarro,50025
229267,Marit,Kaelbling,69206
229269,Jianhao,Portugali,63445
229276,Jiann,Gihr,61362
229291,Kristof,Hambrick,55253
229299,Giao,Matzat,75592
229327,Tsuneo,Baaleh,42255
229327,Tsuneo,Baaleh,42255
229340,Gor,Gadepally,40000
229347,Sedat,Hiltgen,40000
229373,Ute,Tagansky,78654
229381,Collette,Colorni,69828
229381,Collette,Colorni,69828
229384,Lidong,Strandh,47651
229385,Kwangjo,Guardalben,48515
229390,Leni,Horswill,78288
229395,Insup,Levergood,40000
229395,Insup,Levergood,40000
229401,Garnet,Takanami,60926
229402,Chenxi,Stassinopoulos,40000
229405,Ennio,Remmers,57636
229435,Arnd,Kading,43181
229435,Arnd,Kading,43181
229443,Mohammad,Hedayat,57021
229449,Poornachandra,Valtorta,40000
229455,Uzi,Nanard,45785
229461,Berto,Raczkowsky,77682
229461,Berto,Raczkowsky,77682
229483,Hauke,Zucker,40000
229487,Siamak,Keirsey,62590
229487,Siamak,Keirsey,62590
229504,Munir,Leaver,40000
229504,Munir,Leaver,40000
229526,Macha,Koprowski,40000
229551,Zijian,Stille,45260
229554,Goncalo,Assaf,47630
229571,Masanao,Pappas,49364
229571,Masanao,Pappas,49364
229587,Leucio,Zucker,40000
229587,Leucio,Zucker,40000
229620,Arun,Shackell,66723
229620,Arun,Shackell,66723
229636,Sedat,Swen,73265
229636,Sedat,Swen,73265
229649,DAIDA,Montresor,40000
229649,DAIDA,Montresor,40000
229662,Rance,Calkin,50319
229701,Xinglin,Nollmann,45356
229701,Xinglin,Nollmann,45356
229715,JoAnna,Cappello,40000
229715,JoAnna,Cappello,40000
229717,Sivanarayana,Baig,40000
229717,Sivanarayana,Baig,40000
229742,Aran,Lundstrom,49587
229742,Aran,Lundstrom,49587
229768,Nathalie,Stentiford,40000
229779,Mahmut,Kohling,40000
229789,Feipei,Baby,57774
229789,Feipei,Baby,57774
229790,Akemi,Schieder,63777
229790,Akemi,Schieder,63777
229813,Huiqun,Birjandi,40000
229815,Atreyi,Tsukune,54702
229815,Atreyi,Tsukune,54702
229816,Phuoc,Debuse,48458
229839,Bojan,Kermarrec,61280
229839,Bojan,Kermarrec,61280
229851,Debaprosad,Miake,40000
229851,Debaprosad,Miake,40000
229855,Chikara,Dechter,47487
229867,Jasminko,Merkl,56674
229873,Bartek,Hanabata,63432
229878,Guangming,Asser,59914
229878,Guangming,Asser,59914
229891,Zhenbing,Babb,85609
229891,Zhenbing,Babb,85609
229899,Genevieve,Lund,88516
229911,Ingmar,Jansen,71949
229911,Ingmar,Jansen,71949
229923,Shaowei,Haldar,45227
229923,Shaowei,Haldar,45227
229927,Berto,Valiente,57182
229927,Berto,Valiente,57182
229949,Alois,Matzov,50008
229954,Rajmohan,Lunn,40000
229954,Rajmohan,Lunn,40000
230029,Wanqing,Kalorkoti,40000
230029,Wanqing,Kalorkoti,40000
230037,Jamaludin,Markovitch,42446
230037,Jamaludin,Markovitch,42446
230040,Sergi,Cannane,78833
230040,Sergi,Cannane,78833
230042,Eckart,Manders,64292
230042,Eckart,Manders,64292
230046,Nobuyoshi,Hoppenstand,40000
230046,Nobuyoshi,Hoppenstand,40000
230077,Georg,Setia,45793
230121,Zhonghui,Kornatzky,53003
230139,Tze,Boguraev,65448
230170,Yakichi,Thummel,71559
230170,Yakichi,Thummel,71559
230171,Barton,Gerteisen,40000
230187,Uma,Figueira,54817
230192,Oddvar,Mandelberg,47951
230192,Oddvar,Mandelberg,47951
230225,Marsha,Horswill,50021
230227,IEEE,Hegner,45513
230247,Frederique,Haldar,40000
230257,Dietrich,Chvatal,74133
230257,Dietrich,Chvatal,74133
230264,Valeska,Jayawardene,51513
230296,Uzi,Makinen,63527
230296,Uzi,Makinen,63527
230320,Tomofumi,Chimia,76304
230323,Isamu,Birdsall,40000
230383,Goo,Piancastelli,86533
230383,Goo,Piancastelli,86533
230385,Kirk,Lorys,40000
230391,Kerryn,Ozeri,68397
230409,Rosli,Karlin,40000
230445,Tuval,Cangellaris,66903
230445,Tuval,Cangellaris,66903
230448,Chirstian,Conde,47477
230448,Chirstian,Conde,47477
230455,Chirstian,Templeman,40000
230464,Huican,Butner,59047
230467,Dzung,Chartres,40000
230473,Angel,Vandervoorde,40000
230473,Angel,Vandervoorde,40000
230481,Khaled,Rathonyi,45526
230481,Khaled,Rathonyi,45526
230497,Heeju,Randi,78757
230507,Kristin,Hitomi,40000
230519,Masato,Avouris,75465
230527,Kinh,Moffat,40000
230527,Kinh,Moffat,40000
230534,Marsja,Binkley,66865
230550,Jessie,Vitiello,46472
230562,Ymte,Loncour,74257
230572,Sudhanshu,Gulak,69295
230572,Sudhanshu,Gulak,69295
230575,Narain,Siksek,40000
230608,Youngkon,Schnelling,40000
230621,Ulises,Erol,51756
230621,Ulises,Erol,51756
230668,Kamran,Matzat,56596
230673,Sadegh,Panwar,40000
230673,Sadegh,Panwar,40000
230683,Phillip,Jeong,40000
230683,Phillip,Jeong,40000
230687,Mayumi,Pouyioutas,40000
230690,Khoa,Papastamatiou,40000
230690,Khoa,Papastamatiou,40000
230721,Mack,Falck,40000
230728,Mariangiola,Mansanne,40000
230730,Djelloul,Furedi,68971
230730,Djelloul,Furedi,68971
230750,Magy,Vigier,64050
230750,Magy,Vigier,64050
230813,Tesuya,Shumilov,78602
230813,Tesuya,Shumilov,78602
230862,Kazuyasu,Rouquie,40000
230862,Kazuyasu,Rouquie,40000
230876,Shigehiro,Kriebel,46163
230876,Shigehiro,Kriebel,46163
230885,Gila,Zhiwei,50920
230885,Gila,Zhiwei,50920
230905,Iara,Larfeldt,61686
230906,Qunsheng,Marchegay,50033
230906,Qunsheng,Marchegay,50033
230919,Clyde,Terwilliger,48782
230919,Clyde,Terwilliger,48782
230920,Zvonko,Itzigehl,86601
230920,Zvonko,Itzigehl,86601
230927,Laurentiu,Bail,40000
230927,Laurentiu,Bail,40000
230935,Heon,Scallan,47847
230935,Heon,Scallan,47847
230940,Kwangsub,Kruskal,52651
230956,Moheb,Ranft,40000
230956,Moheb,Ranft,40000
230966,Tadahiro,Melski,43361
230966,Tadahiro,Melski,43361
230970,Alper,Lammel,40000
230970,Alper,Lammel,40000
230980,Vidya,VanScheik,40000
230984,Odinaldo,Itzigehl,40000
231005,Muzhong,Murthy,54316
231005,Muzhong,Murthy,54316
231023,Toshimo,Madeira,40000
231024,Marit,Wendorf,67598
231034,Xiaobin,Coors,67819
231037,Mostafa,Vieth,54640
231056,Margo,McAlpine,40000
231060,Marin,Ramras,58422
231094,Conal,Maliniak,51748
231094,Conal,Maliniak,51748
231152,Fay,Straney,58030
231190,Gay,Alblas,55021
231194,Tonny,Burnard,40000
231194,Tonny,Burnard,40000
231201,Chirstian,Dratva,70940
231202,Nobuyoshi,Fioravanti,40000
231202,Nobuyoshi,Fioravanti,40000
231204,Kwangho,Siprelle,40000
231207,Peternela,Lakshmanan,40000
231212,Oksana,Raney,40000
231215,Jovan,Bierbaum,53217
231215,Jovan,Bierbaum,53217
231236,Guadalupe,Iisaka,40000
231236,Guadalupe,Iisaka,40000
231238,Sarita,Tsukuda,40000
231238,Sarita,Tsukuda,40000
231243,Abdelghani,Birta,40000
231275,Yongmao,Kuzuoka,46634
231305,Frazer,Godskesen,63650
231305,Frazer,Godskesen,63650
231308,Lijie,Boudaillier,62419
231308,Lijie,Boudaillier,62419
231316,Zhilian,Soloway,40000
231386,Ashish,Swiss,52791
231386,Ashish,Swiss,52791
231386,Ashish,Swiss,52791
231395,Fen,Gill,47364
231401,Fumino,Biran,40000
231401,Fumino,Biran,40000
231409,Maya,Thorensen,53770
231409,Maya,Thorensen,53770
231417,Arfst,Breugel,44186
231417,Arfst,Breugel,44186
231431,Anestis,Merle,40000
231440,Mariangiola,Lores,69411
231440,Mariangiola,Lores,69411
231457,Mads,Ratnaker,62213
231457,Mads,Ratnaker,62213
231460,Atreyi,Garnham,47622
231469,Juyoung,Denos,40000
231471,Saeko,Chinin,48033
231473,Mong,Kalafatis,40000
231479,Yunming,Maksimenko,52523
231501,Valeska,Kawashimo,58316
231501,Valeska,Kawashimo,58316
231509,Hongzue,Farris,40000
231514,Phillip,Fraisse,51720
231535,Deborah,Murtha,40000
231549,Yahiko,Renear,52610
231549,Yahiko,Renear,52610
231553,Oksana,Simkin,48322
231558,Percy,Karcich,64287
231563,Khosrow,Rijckaert,54532
231566,Lillian,Brickell,50472
231566,Lillian,Brickell,50472
231571,Lena,Broomell,68233
231571,Lena,Broomell,68233
231586,Teunis,Standera,71623
231586,Teunis,Standera,71623
231618,Cedric,Shiratori,54927
231627,Conor,Schaaf,59279
231647,Angus,Provine,73873
231649,Woody,Hebert,54830
231662,Manu,Marakhovsky,40000
231672,Hironobu,Erdi,70062
231672,Hironobu,Erdi,70062
231699,Subhankar,Murtha,40000
231699,Subhankar,Murtha,40000
231702,Sahrah,Vieri,56117
231702,Sahrah,Vieri,56117
231706,Achilleas,Pettey,57246
231706,Achilleas,Pettey,57246
231719,Felicidad,Krichel,65156
231761,Jolita,Taubenfeld,40000
231761,Jolita,Taubenfeld,40000
231767,Bezalel,Butterworth,68252
231803,Lein,Kilgour,40000
231815,Marjo,Reinhart,59306
231815,Marjo,Reinhart,59306
231818,Gretta,Hartvigsen,60042
231829,Jaideep,Leuchs,40000
231876,Abdelkader,Akazan,40000
231876,Abdelkader,Akazan,40000
231883,Srinidhi,Heering,57391
231883,Srinidhi,Heering,57391
231884,Florian,Pagter,40000
231884,Florian,Pagter,40000
231909,Torsten,Nicolson,82938
231911,Lucien,Sury,61742
231917,Yuriy,Farrel,50785
231919,Sanjit,Lamma,45267
231919,Sanjit,Lamma,45267
231929,Adit,Muhlberg,40000
231929,Adit,Muhlberg,40000
231938,Stafford,Fontan,40000
231938,Stafford,Fontan,40000
231950,Stella,Marchegay,52600
231950,Stella,Marchegay,52600
231956,Spyrose,Birjandi,54080
231956,Spyrose,Birjandi,54080
231959,Adib,Hatcliff,66327
231959,Adib,Hatcliff,66327
231963,Xuejia,Peng,44413
231968,Elrique,Mapelli,50942
231968,Elrique,Mapelli,50942
231969,Flemming,Birrer,40000
231969,Flemming,Birrer,40000
231978,Somnath,Plesums,40000
231978,Somnath,Plesums,40000
231988,Baocai,Esteva,40000
231994,Hideyuki,Hagimont,61575
231994,Hideyuki,Hagimont,61575
232001,Katsuyuki,Krychniak,85637
232012,Yefim,Veldwijk,79349
232035,Yakichi,Marwedel,40000
232045,Berhard,Goodrum,40000
232045,Berhard,Goodrum,40000
232053,Izaskun,Mundy,40000
232053,Izaskun,Mundy,40000
232057,Valter,Candan,40000
232057,Valter,Candan,40000
232062,Sham,Salinas,81503
232096,Harjit,Iacovou,40000
232107,Boutros,Baby,47895
232107,Boutros,Baby,47895
232111,Abdelkader,Gecsel,42336
232134,Malu,Suwa,48500
232134,Malu,Suwa,48500
232146,Candido,Herbst,40000
232146,Candido,Herbst,40000
232156,Rafail,Cherinka,40000
232169,Alois,Jiang,40000
232182,Paloma,Haraldson,60901
232201,Weicheng,Baig,81443
232201,Weicheng,Baig,81443
232243,Manton,Encarnacion,49879
232243,Manton,Encarnacion,49879
232247,Shounak,Oehlmann,40000
232247,Shounak,Oehlmann,40000
232264,Huai,Buescher,40000
232264,Huai,Buescher,40000
232276,Berna,Ruemmler,40000
232276,Berna,Ruemmler,40000
232278,Xiping,Tempesti,40000
232278,Xiping,Tempesti,40000
232291,Gila,Desikan,47633
232294,Arie,Klerer,40000
232294,Arie,Klerer,40000
232317,Conrado,Brandsma,40000
232328,Uinam,Stanger,40000
232330,Eben,Kohling,70063
232332,Thodoros,Msuda,58568
232348,Thanasis,Bernick,51093
232348,Thanasis,Bernick,51093
232379,Hatsukazu,Fandrianto,51294
232379,Hatsukazu,Fandrianto,51294
232381,Siddarth,Tempesti,70837
232381,Siddarth,Tempesti,70837
232382,Shir,Landherr,69964
232384,Selwyn,Niizuma,40000
232419,Zhonghua,Leslie,51927
232419,Zhonghua,Leslie,51927
232434,Ziva,Reistad,53711
232437,Kasturi,Douceur,65943
232437,Kasturi,Douceur,65943
232445,Khedija,Llado,47639
232466,Weidon,Perri,52637
232468,Sashi,Harllee,46945
232468,Sashi,Harllee,46945
232512,Yechiam,Chepyzhov,40000
232513,Honesty,Chleq,40000
232524,Tianruo,Famili,40000
232526,Stepehn,Bernick,57551
232526,Stepehn,Bernick,57551
232545,Mani,Vanwelkenhuysen,46111
232546,Utpal,Ratzlaff,40000
232561,Elliott,Lamparter,61220
232561,Elliott,Lamparter,61220
232564,Vishu,Trachtenberg,83949
232564,Vishu,Trachtenberg,83949
232565,Nakhoon,Hopewell,56678
232565,Nakhoon,Hopewell,56678
232594,Wuxu,Bardell,75485
232594,Wuxu,Bardell,75485
232597,Weiye,Butner,40000
232597,Weiye,Butner,40000
232617,Kamran,Guerreiro,62009
232617,Kamran,Guerreiro,62009
232628,Xianlong,Boguraev,61354
232635,Yefim,Pell,40000
232652,Taizo,Kaiser,40000
232699,Ortrun,Farrel,40000
232708,Odinaldo,Benzmuller,43378
232708,Odinaldo,Benzmuller,43378
232716,Manu,Bruckman,66737
232724,Mohamadou,Baak,59879
232726,Ewing,Benaini,46026
232727,Sastry,Jonsson,64543
232727,Sastry,Jonsson,64543
232744,Paris,Skrikant,40000
232744,Paris,Skrikant,40000
232784,Seshu,Schurmann,40000
232799,Berna,Erbe,72345
232799,Berna,Erbe,72345
232801,Krassimir,Legleitner,96995
232811,Jinxi,Shanbhogue,67034
232817,Gio,Garigliano,40000
232817,Gio,Garigliano,40000
232827,Mahendra,Ebeling,40000
232831,Rance,Ghazalie,40000
232831,Rance,Ghazalie,40000
232834,Chinhyun,Poehlman,40000
232834,Chinhyun,Poehlman,40000
232845,Otmar,Bruckman,40000
232845,Otmar,Bruckman,40000
232857,Ebbe,Swiss,76574
232857,Ebbe,Swiss,76574
232868,Tua,Suri,53801
232876,Youngkon,Barbanera,40000
232878,Xinyu,Peroz,40845
232878,Xinyu,Peroz,40845
232880,Uli,Reutenauer,40000
232880,Uli,Reutenauer,40000
232922,Chinhyun,Shobatake,77968
232933,Keung,Solovay,60920
232954,Basil,Ramaiah,40000
233001,Jordanka,Egerstedt,58604
233001,Jordanka,Egerstedt,58604
233010,Nirmal,Khamsi,43088
233010,Nirmal,Khamsi,43088
233010,Nirmal,Khamsi,43088
233012,Yuchang,Reistad,40000
233012,Yuchang,Reistad,40000
233021,Basim,Isaac,69117
233021,Basim,Isaac,69117
233032,Qingxiang,Velardi,45793
233032,Qingxiang,Velardi,45793
233034,Kiyotoshi,Bondorf,40000
233048,Sailaja,Waterhouse,86832
233048,Sailaja,Waterhouse,86832
233059,Takahiro,Undy,62291
233059,Takahiro,Undy,62291
233119,Valeska,Levasseur,75537
233126,Geoff,Kranzdorf,40000
233126,Geoff,Kranzdorf,40000
233151,JoAnna,Foong,41812
233151,JoAnna,Foong,41812
233153,Huan,Brodie,63420
233220,Geoff,Speek,52029
233220,Geoff,Speek,52029
233228,Xinan,Copas,54770
233228,Xinan,Copas,54770
233235,Hatem,Katalagarianos,40000
233235,Hatem,Katalagarianos,40000
233253,Kyoichi,Merli,45847
233253,Kyoichi,Merli,45847
233282,Martijn,Wossner,40000
233284,Isamu,Cannane,56865
233284,Isamu,Cannane,56865
233311,Toshiki,Muniz,63831
233311,Toshiki,Muniz,63831
233341,Serge,Lienhardt,40000
233354,Mingzeng,Bernick,40000
233354,Mingzeng,Bernick,40000
233358,Kersti,Hofmeyr,84936
233358,Kersti,Hofmeyr,84936
233409,Shigeo,Ginneken,62186
233410,Munehiko,Kalsbeek,72219
233410,Munehiko,Kalsbeek,72219
233421,Djelloul,McAffer,40000
